"TimeUTC","GreenPower","GreenPowerLastHour","GreenPowerLastDay","GreenPowerLastWeek"
2022-04-02 03:00:00,572,618,943,2821
2022-04-02 04:00:00,528,572,896,2691
2022-04-02 05:00:00,606,528,962,2651
2022-04-02 06:00:00,657,606,1042,2577
2022-04-02 07:00:00,682,657,1122,2321
2022-04-02 08:00:00,743,682,1325,2164
2022-04-02 09:00:00,790,743,1457,2085
2022-04-02 10:00:00,807,790,1441,1907
2022-04-02 11:00:00,808,807,1453,1856
2022-04-02 12:00:00,842,808,1482,1841
2022-04-02 13:00:00,885,842,1490,1603
2022-04-02 14:00:00,884,885,1439,1298
2022-04-02 15:00:00,817,884,1381,1064
2022-04-02 16:00:00,678,817,1252,797
2022-04-02 17:00:00,518,678,1165,640
2022-04-02 18:00:00,481,518,1039,559
2022-04-02 19:00:00,540,481,990,466
2022-04-02 20:00:00,590,540,999,318
2022-04-02 21:00:00,699,590,932,227
2022-04-02 22:00:00,813,699,1009,208
2022-04-02 23:00:00,964,813,855,164
2022-04-03 00:00:00,1113,964,692,244
2022-04-03 01:00:00,1214,1113,644,330
2022-04-03 02:00:00,1340,1214,618,520
2022-04-03 03:00:00,1433,1340,572,719
2022-04-03 04:00:00,1511,1433,528,900
2022-04-03 05:00:00,1657,1511,606,1127
2022-04-03 06:00:00,1754,1657,657,1342
2022-04-03 07:00:00,2025,1754,682,1607
2022-04-03 08:00:00,2356,2025,743,1945
2022-04-03 09:00:00,2470,2356,790,2236
2022-04-03 10:00:00,2510,2470,807,2414
2022-04-03 11:00:00,2722,2510,808,2640
2022-04-03 12:00:00,2956,2722,842,2860
2022-04-03 13:00:00,3281,2956,885,2878
2022-04-03 14:00:00,3342,3281,884,2691
2022-04-03 15:00:00,3338,3342,817,2423
2022-04-03 16:00:00,3315,3338,678,2247
2022-04-03 17:00:00,3305,3315,518,2160
2022-04-03 18:00:00,3320,3305,481,2273
2022-04-03 19:00:00,3220,3320,540,2376
2022-04-03 20:00:00,3189,3220,590,2379
2022-04-03 21:00:00,3239,3189,699,2300
2022-04-03 22:00:00,3297,3239,813,2223
2022-04-03 23:00:00,3295,3297,964,2114
2022-04-04 00:00:00,3392,3295,1113,2198
2022-04-04 01:00:00,3496,3392,1214,2236
2022-04-04 02:00:00,3548,3496,1340,2356
2022-04-04 03:00:00,3441,3548,1433,2359
2022-04-04 04:00:00,3500,3441,1511,2385
2022-04-04 05:00:00,3617,3500,1657,2427
2022-04-04 06:00:00,3737,3617,1754,2480
2022-04-04 07:00:00,3835,3737,2025,2589
2022-04-04 08:00:00,3841,3835,2356,2750
2022-04-04 09:00:00,3790,3841,2470,2857
2022-04-04 10:00:00,3809,3790,2510,2934
2022-04-04 11:00:00,4049,3809,2722,3162
2022-04-04 12:00:00,4100,4049,2956,3343
2022-04-04 13:00:00,4306,4100,3281,3393
2022-04-04 14:00:00,4142,4306,3342,3294
2022-04-04 15:00:00,3961,4142,3338,3096
2022-04-04 16:00:00,3709,3961,3315,2895
2022-04-04 17:00:00,3497,3709,3305,2721
2022-04-04 18:00:00,3337,3497,3320,2556
2022-04-04 19:00:00,3145,3337,3220,2395
2022-04-04 20:00:00,3026,3145,3189,2266
2022-04-04 21:00:00,2989,3026,3239,2175
2022-04-04 22:00:00,3487,2989,3297,1949
2022-04-04 23:00:00,3524,3487,3295,1770
2022-04-05 00:00:00,3474,3524,3392,1666
2022-04-05 01:00:00,3351,3474,3496,1526
2022-04-05 02:00:00,3248,3351,3548,1436
2022-04-05 03:00:00,2963,3248,3441,1325
2022-04-05 04:00:00,2714,2963,3500,1223
2022-04-05 05:00:00,2596,2714,3617,1210
2022-04-05 06:00:00,2610,2596,3737,1289
2022-04-05 07:00:00,2839,2610,3835,1378
2022-04-05 08:00:00,3089,2839,3841,1496
2022-04-05 09:00:00,3189,3089,3790,1610
2022-04-05 10:00:00,3333,3189,3809,1674
2022-04-05 11:00:00,3595,3333,4049,1793
2022-04-05 12:00:00,3697,3595,4100,1904
2022-04-05 13:00:00,3789,3697,4306,2015
2022-04-05 14:00:00,3506,3789,4142,1874
2022-04-05 15:00:00,3074,3506,3961,1500
2022-04-05 16:00:00,2534,3074,3709,1038
2022-04-05 17:00:00,1998,2534,3497,704
2022-04-05 18:00:00,1523,1998,3337,559
2022-04-05 19:00:00,1203,1523,3145,508
2022-04-05 20:00:00,970,1203,3026,445
2022-04-05 21:00:00,761,970,2989,449
2022-04-05 22:00:00,651,761,3487,642
2022-04-05 23:00:00,549,651,3524,606
2022-04-06 00:00:00,529,549,3474,608
2022-04-06 01:00:00,668,529,3351,630
2022-04-06 02:00:00,887,668,3248,740
2022-04-06 03:00:00,1150,887,2963,800
2022-04-06 04:00:00,1533,1150,2714,895
2022-04-06 05:00:00,1926,1533,2596,1013
2022-04-06 06:00:00,2359,1926,2610,1218
2022-04-06 07:00:00,2911,2359,2839,1490
2022-04-06 08:00:00,3238,2911,3089,1748
2022-04-06 09:00:00,3305,3238,3189,1851
2022-04-06 10:00:00,3456,3305,3333,1906
2022-04-06 11:00:00,3574,3456,3595,2011
2022-04-06 12:00:00,3427,3574,3697,2057
2022-04-06 13:00:00,3341,3427,3789,2115
2022-04-06 14:00:00,3052,3341,3506,1974
2022-04-06 15:00:00,3104,3052,3074,1797
2022-04-06 16:00:00,3145,3104,2534,1684
2022-04-06 17:00:00,3007,3145,1998,1692
2022-04-06 18:00:00,2723,3007,1523,1651
2022-04-06 19:00:00,2209,2723,1203,1553
2022-04-06 20:00:00,1809,2209,970,1492
2022-04-06 21:00:00,1556,1809,761,1348
2022-04-06 22:00:00,1375,1556,651,1289
2022-04-06 23:00:00,1339,1375,549,1225
2022-04-07 00:00:00,1391,1339,529,1191
2022-04-07 01:00:00,1406,1391,668,1089
2022-04-07 02:00:00,1492,1406,887,1080
2022-04-07 03:00:00,1603,1492,1150,1043
2022-04-07 04:00:00,1930,1603,1533,1008
2022-04-07 05:00:00,2264,1930,1926,1062
2022-04-07 06:00:00,2464,2264,2359,1159
2022-04-07 07:00:00,2697,2464,2911,1244
2022-04-07 08:00:00,3029,2697,3238,1361
2022-04-07 09:00:00,3090,3029,3305,1440
2022-04-07 10:00:00,3051,3090,3456,1440
2022-04-07 11:00:00,3094,3051,3574,1426
2022-04-07 12:00:00,3132,3094,3427,1429
2022-04-07 13:00:00,3077,3132,3341,1462
2022-04-07 14:00:00,2750,3077,3052,1373
2022-04-07 15:00:00,2541,2750,3104,1290
2022-04-07 16:00:00,2228,2541,3145,1165
2022-04-07 17:00:00,2062,2228,3007,1042
2022-04-07 18:00:00,2235,2062,2723,891
2022-04-07 19:00:00,2513,2235,2209,938
2022-04-07 20:00:00,2799,2513,1809,967
2022-04-07 21:00:00,3191,2799,1556,850
2022-04-07 22:00:00,3266,3191,1375,992
2022-04-07 23:00:00,3158,3266,1339,960
2022-04-08 00:00:00,3202,3158,1391,988
2022-04-08 01:00:00,3286,3202,1406,982
2022-04-08 02:00:00,3292,3286,1492,975
2022-04-08 03:00:00,3171,3292,1603,943
2022-04-08 04:00:00,3232,3171,1930,896
2022-04-08 05:00:00,3378,3232,2264,962
2022-04-08 06:00:00,3453,3378,2464,1042
2022-04-08 07:00:00,3577,3453,2697,1122
2022-04-08 08:00:00,3745,3577,3029,1325
2022-04-08 09:00:00,3648,3745,3090,1457
2022-04-08 10:00:00,3656,3648,3051,1441
2022-04-08 11:00:00,3847,3656,3094,1453
2022-04-08 12:00:00,3984,3847,3132,1482
2022-04-08 13:00:00,4190,3984,3077,1490
2022-04-08 14:00:00,3949,4190,2750,1439
2022-04-08 15:00:00,3925,3949,2541,1381
2022-04-08 16:00:00,3781,3925,2228,1252
2022-04-08 17:00:00,3527,3781,2062,1165
2022-04-08 18:00:00,3322,3527,2235,1039
2022-04-08 19:00:00,3166,3322,2513,990
2022-04-08 20:00:00,3016,3166,2799,999
2022-04-08 21:00:00,2989,3016,3191,932
2022-04-08 22:00:00,2964,2989,3266,1009
2022-04-08 23:00:00,3052,2964,3158,855
2022-04-09 00:00:00,3220,3052,3202,692
2022-04-09 01:00:00,3362,3220,3286,644
2022-04-09 02:00:00,3470,3362,3292,618
2022-04-09 03:00:00,3427,3470,3171,572
2022-04-09 04:00:00,3521,3427,3232,528
2022-04-09 05:00:00,3690,3521,3378,606
2022-04-09 06:00:00,3931,3690,3453,657
2022-04-09 07:00:00,4227,3931,3577,682
2022-04-09 08:00:00,4337,4227,3745,743
2022-04-09 09:00:00,4241,4337,3648,790
2022-04-09 10:00:00,4163,4241,3656,807
2022-04-09 11:00:00,4247,4163,3847,808
2022-04-09 12:00:00,4227,4247,3984,842
2022-04-09 13:00:00,4431,4227,4190,885
2022-04-09 14:00:00,4141,4431,3949,884
2022-04-09 15:00:00,4401,4141,3925,817
2022-04-09 16:00:00,4317,4401,3781,678
2022-04-09 17:00:00,4160,4317,3527,518
2022-04-09 18:00:00,4067,4160,3322,481
2022-04-09 19:00:00,3923,4067,3166,540
2022-04-09 20:00:00,3797,3923,3016,590
2022-04-09 21:00:00,3813,3797,2989,699
2022-04-09 22:00:00,3618,3813,2964,813
2022-04-09 23:00:00,3621,3618,3052,964
2022-04-10 00:00:00,3656,3621,3220,1113
2022-04-10 01:00:00,3670,3656,3362,1214
2022-04-10 02:00:00,3672,3670,3470,1340
2022-04-10 03:00:00,3571,3672,3427,1433
2022-04-10 04:00:00,3611,3571,3521,1511
2022-04-10 05:00:00,3695,3611,3690,1657
2022-04-10 06:00:00,3868,3695,3931,1754
2022-04-10 07:00:00,4128,3868,4227,2025
2022-04-10 08:00:00,4309,4128,4337,2356
2022-04-10 09:00:00,4308,4309,4241,2470
2022-04-10 10:00:00,4306,4308,4163,2510
2022-04-10 11:00:00,4399,4306,4247,2722
2022-04-10 12:00:00,4460,4399,4227,2956
2022-04-10 13:00:00,4578,4460,4431,3281
2022-04-10 14:00:00,4238,4578,4141,3342
2022-04-10 15:00:00,4347,4238,4401,3338
2022-04-10 16:00:00,4113,4347,4317,3315
2022-04-10 17:00:00,3711,4113,4160,3305
2022-04-10 18:00:00,3368,3711,4067,3320
2022-04-10 19:00:00,3025,3368,3923,3220
2022-04-10 20:00:00,2761,3025,3797,3189
2022-04-10 21:00:00,2581,2761,3813,3239
2022-04-10 22:00:00,2308,2581,3618,3297
2022-04-10 23:00:00,2158,2308,3621,3295
2022-04-11 00:00:00,2104,2158,3656,3392
2022-04-11 01:00:00,1982,2104,3670,3496
2022-04-11 02:00:00,1859,1982,3672,3548
2022-04-11 03:00:00,1725,1859,3571,3441
2022-04-11 04:00:00,1732,1725,3611,3500
2022-04-11 05:00:00,1748,1732,3695,3617
2022-04-11 06:00:00,1768,1748,3868,3737
2022-04-11 07:00:00,1914,1768,4128,3835
2022-04-11 08:00:00,1996,1914,4309,3841
2022-04-11 09:00:00,1827,1996,4308,3790
2022-04-11 10:00:00,1573,1827,4306,3809
2022-04-11 11:00:00,1431,1573,4399,4049
2022-04-11 12:00:00,1404,1431,4460,4100
2022-04-11 13:00:00,1376,1404,4578,4306
2022-04-11 14:00:00,1232,1376,4238,4142
2022-04-11 15:00:00,1101,1232,4347,3961
2022-04-11 16:00:00,812,1101,4113,3709
2022-04-11 17:00:00,480,812,3711,3497
2022-04-11 18:00:00,259,480,3368,3337
2022-04-11 19:00:00,183,259,3025,3145
2022-04-11 20:00:00,137,183,2761,3026
2022-04-11 21:00:00,122,137,2581,2989
2022-04-11 22:00:00,147,122,2308,3487
2022-04-11 23:00:00,190,147,2158,3524
2022-04-12 00:00:00,228,190,2104,3474
2022-04-12 01:00:00,324,228,1982,3351
2022-04-12 02:00:00,440,324,1859,3248
2022-04-12 03:00:00,531,440,1725,2963
2022-04-12 04:00:00,686,531,1732,2714
2022-04-12 05:00:00,922,686,1748,2596
2022-04-12 06:00:00,1067,922,1768,2610
2022-04-12 07:00:00,1225,1067,1914,2839
2022-04-12 08:00:00,1365,1225,1996,3089
2022-04-12 09:00:00,1576,1365,1827,3189
2022-04-12 10:00:00,1896,1576,1573,3333
2022-04-12 11:00:00,2201,1896,1431,3595
2022-04-12 12:00:00,2381,2201,1404,3697
2022-04-12 13:00:00,2550,2381,1376,3789
2022-04-12 14:00:00,2497,2550,1232,3506
2022-04-12 15:00:00,2637,2497,1101,3074
2022-04-12 16:00:00,2673,2637,812,2534
2022-04-12 17:00:00,2594,2673,480,1998
2022-04-12 18:00:00,2546,2594,259,1523
2022-04-12 19:00:00,2607,2546,183,1203
2022-04-12 20:00:00,2665,2607,137,970
2022-04-12 21:00:00,2755,2665,122,761
2022-04-12 22:00:00,2688,2755,147,651
2022-04-12 23:00:00,2640,2688,190,549
2022-04-13 00:00:00,2677,2640,228,529
2022-04-13 01:00:00,2725,2677,324,668
2022-04-13 02:00:00,2769,2725,440,887
2022-04-13 03:00:00,2648,2769,531,1150
2022-04-13 04:00:00,2548,2648,686,1533
2022-04-13 05:00:00,2423,2548,922,1926
2022-04-13 06:00:00,2267,2423,1067,2359
2022-04-13 07:00:00,2099,2267,1225,2911
2022-04-13 08:00:00,1933,2099,1365,3238
2022-04-13 09:00:00,1809,1933,1576,3305
2022-04-13 10:00:00,1725,1809,1896,3456
2022-04-13 11:00:00,1732,1725,2201,3574
2022-04-13 12:00:00,1705,1732,2381,3427
2022-04-13 13:00:00,1651,1705,2550,3341
2022-04-13 14:00:00,1489,1651,2497,3052
2022-04-13 15:00:00,1474,1489,2637,3104
2022-04-13 16:00:00,1344,1474,2673,3145
2022-04-13 17:00:00,1110,1344,2594,3007
2022-04-13 18:00:00,1020,1110,2546,2723
2022-04-13 19:00:00,964,1020,2607,2209
2022-04-13 20:00:00,959,964,2665,1809
2022-04-13 21:00:00,1047,959,2755,1556
2022-04-13 22:00:00,717,1047,2688,1375
2022-04-13 23:00:00,729,717,2640,1339
2022-04-14 00:00:00,700,729,2677,1391
2022-04-14 01:00:00,728,700,2725,1406
2022-04-14 02:00:00,755,728,2769,1492
2022-04-14 03:00:00,737,755,2648,1603
2022-04-14 04:00:00,791,737,2548,1930
2022-04-14 05:00:00,880,791,2423,2264
2022-04-14 06:00:00,914,880,2267,2464
2022-04-14 07:00:00,972,914,2099,2697
2022-04-14 08:00:00,1028,972,1933,3029
2022-04-14 09:00:00,1120,1028,1809,3090
2022-04-14 10:00:00,1209,1120,1725,3051
2022-04-14 11:00:00,1190,1209,1732,3094
2022-04-14 12:00:00,1079,1190,1705,3132
2022-04-14 13:00:00,1058,1079,1651,3077
2022-04-14 14:00:00,1026,1058,1489,2750
2022-04-14 15:00:00,1055,1026,1474,2541
2022-04-14 16:00:00,962,1055,1344,2228
2022-04-14 17:00:00,920,962,1110,2062
2022-04-14 18:00:00,936,920,1020,2235
2022-04-14 19:00:00,964,936,964,2513
2022-04-14 20:00:00,1037,964,959,2799
2022-04-14 21:00:00,1148,1037,1047,3191
2022-04-14 22:00:00,1510,1148,717,3266
2022-04-14 23:00:00,1605,1510,729,3158
2022-04-15 00:00:00,1683,1605,700,3202
2022-04-15 01:00:00,1743,1683,728,3286
2022-04-15 02:00:00,1742,1743,755,3292
2022-04-15 03:00:00,1662,1742,737,3171
2022-04-15 04:00:00,1607,1662,791,3232
2022-04-15 05:00:00,1563,1607,880,3378
2022-04-15 06:00:00,1551,1563,914,3453
2022-04-15 07:00:00,1588,1551,972,3577
2022-04-15 08:00:00,1608,1588,1028,3745
2022-04-15 09:00:00,1575,1608,1120,3648
2022-04-15 10:00:00,1478,1575,1209,3656
2022-04-15 11:00:00,1444,1478,1190,3847
2022-04-15 12:00:00,1319,1444,1079,3984
2022-04-15 13:00:00,1180,1319,1058,4190
2022-04-15 14:00:00,933,1180,1026,3949
2022-04-15 15:00:00,826,933,1055,3925
2022-04-15 16:00:00,664,826,962,3781
2022-04-15 17:00:00,503,664,920,3527
2022-04-15 18:00:00,349,503,936,3322
2022-04-15 19:00:00,318,349,964,3166
2022-04-15 20:00:00,329,318,1037,3016
2022-04-15 21:00:00,315,329,1148,2989
2022-04-15 22:00:00,286,315,1510,2964
2022-04-15 23:00:00,295,286,1605,3052
2022-04-16 00:00:00,247,295,1683,3220
2022-04-16 01:00:00,219,247,1743,3362
2022-04-16 02:00:00,204,219,1742,3470
2022-04-16 03:00:00,177,204,1662,3427
2022-04-16 04:00:00,194,177,1607,3521
2022-04-16 05:00:00,313,194,1563,3690
2022-04-16 06:00:00,437,313,1551,3931
2022-04-16 07:00:00,542,437,1588,4227
2022-04-16 08:00:00,610,542,1608,4337
2022-04-16 09:00:00,671,610,1575,4241
2022-04-16 10:00:00,698,671,1478,4163
2022-04-16 11:00:00,720,698,1444,4247
2022-04-16 12:00:00,731,720,1319,4227
2022-04-16 13:00:00,714,731,1180,4431
2022-04-16 14:00:00,639,714,933,4141
2022-04-16 15:00:00,534,639,826,4401
2022-04-16 16:00:00,398,534,664,4317
2022-04-16 17:00:00,280,398,503,4160
2022-04-16 18:00:00,153,280,349,4067
2022-04-16 19:00:00,113,153,318,3923
2022-04-16 20:00:00,117,113,329,3797
2022-04-16 21:00:00,126,117,315,3813
2022-04-16 22:00:00,174,126,286,3618
2022-04-16 23:00:00,222,174,295,3621
2022-04-17 00:00:00,267,222,247,3656
2022-04-17 01:00:00,297,267,219,3670
2022-04-17 02:00:00,307,297,204,3672
2022-04-17 03:00:00,298,307,177,3571
2022-04-17 04:00:00,341,298,194,3611
2022-04-17 05:00:00,463,341,313,3695
2022-04-17 06:00:00,529,463,437,3868
2022-04-17 07:00:00,609,529,542,4128
2022-04-17 08:00:00,702,609,610,4309
2022-04-17 09:00:00,781,702,671,4308
2022-04-17 10:00:00,828,781,698,4306
2022-04-17 11:00:00,834,828,720,4399
2022-04-17 12:00:00,784,834,731,4460
2022-04-17 13:00:00,744,784,714,4578
2022-04-17 14:00:00,659,744,639,4238
2022-04-17 15:00:00,527,659,534,4347
2022-04-17 16:00:00,387,527,398,4113
2022-04-17 17:00:00,273,387,280,3711
2022-04-17 18:00:00,159,273,153,3368
2022-04-17 19:00:00,134,159,113,3025
2022-04-17 20:00:00,170,134,117,2761
2022-04-17 21:00:00,231,170,126,2581
2022-04-17 22:00:00,400,231,174,2308
2022-04-17 23:00:00,563,400,222,2158
2022-04-18 00:00:00,667,563,267,2104
2022-04-18 01:00:00,709,667,297,1982
2022-04-18 02:00:00,732,709,307,1859
2022-04-18 03:00:00,656,732,298,1725
2022-04-18 04:00:00,644,656,341,1732
2022-04-18 05:00:00,762,644,463,1748
2022-04-18 06:00:00,848,762,529,1768
2022-04-18 07:00:00,935,848,609,1914
2022-04-18 08:00:00,991,935,702,1996
2022-04-18 09:00:00,1059,991,781,1827
2022-04-18 10:00:00,1126,1059,828,1573
2022-04-18 11:00:00,1123,1126,834,1431
2022-04-18 12:00:00,1044,1123,784,1404
2022-04-18 13:00:00,954,1044,744,1376
2022-04-18 14:00:00,820,954,659,1232
2022-04-18 15:00:00,651,820,527,1101
2022-04-18 16:00:00,491,651,387,812
2022-04-18 17:00:00,340,491,273,480
2022-04-18 18:00:00,226,340,159,259
2022-04-18 19:00:00,179,226,134,183
2022-04-18 20:00:00,232,179,170,137
2022-04-18 21:00:00,344,232,231,122
2022-04-18 22:00:00,466,344,400,147
2022-04-18 23:00:00,446,466,563,190
2022-04-19 00:00:00,381,446,667,228
2022-04-19 01:00:00,353,381,709,324
2022-04-19 02:00:00,333,353,732,440
2022-04-19 03:00:00,273,333,656,531
2022-04-19 04:00:00,251,273,644,686
2022-04-19 05:00:00,333,251,762,922
2022-04-19 06:00:00,403,333,848,1067
2022-04-19 07:00:00,482,403,935,1225
2022-04-19 08:00:00,562,482,991,1365
2022-04-19 09:00:00,641,562,1059,1576
2022-04-19 10:00:00,712,641,1126,1896
2022-04-19 11:00:00,779,712,1123,2201
2022-04-19 12:00:00,789,779,1044,2381
2022-04-19 13:00:00,780,789,954,2550
2022-04-19 14:00:00,721,780,820,2497
2022-04-19 15:00:00,730,721,651,2637
2022-04-19 16:00:00,764,730,491,2673
2022-04-19 17:00:00,703,764,340,2594
2022-04-19 18:00:00,628,703,226,2546
2022-04-19 19:00:00,556,628,179,2607
2022-04-19 20:00:00,414,556,232,2665
2022-04-19 21:00:00,380,414,344,2755
2022-04-19 22:00:00,330,380,466,2688
2022-04-19 23:00:00,217,330,446,2640
2022-04-20 00:00:00,157,217,381,2677
2022-04-20 01:00:00,131,157,353,2725
2022-04-20 02:00:00,120,131,333,2769
2022-04-20 03:00:00,115,120,273,2648
2022-04-20 04:00:00,209,115,251,2548
2022-04-20 05:00:00,371,209,333,2423
2022-04-20 06:00:00,495,371,403,2267
2022-04-20 07:00:00,608,495,482,2099
2022-04-20 08:00:00,776,608,562,1933
2022-04-20 09:00:00,945,776,641,1809
2022-04-20 10:00:00,1051,945,712,1725
2022-04-20 11:00:00,1130,1051,779,1732
2022-04-20 12:00:00,1133,1130,789,1705
2022-04-20 13:00:00,1149,1133,780,1651
2022-04-20 14:00:00,1078,1149,721,1489
2022-04-20 15:00:00,1090,1078,730,1474
2022-04-20 16:00:00,1067,1090,764,1344
2022-04-20 17:00:00,947,1067,703,1110
2022-04-20 18:00:00,769,947,628,1020
2022-04-20 19:00:00,763,769,556,964
2022-04-20 20:00:00,942,763,414,959
2022-04-20 21:00:00,998,942,380,1047
2022-04-20 22:00:00,1008,998,330,717
2022-04-20 23:00:00,964,1008,217,729
2022-04-21 00:00:00,1005,964,157,700
2022-04-21 01:00:00,1062,1005,131,728
2022-04-21 02:00:00,1094,1062,120,755
2022-04-21 03:00:00,1090,1094,115,737
2022-04-21 04:00:00,1250,1090,209,791
2022-04-21 05:00:00,1463,1250,371,880
2022-04-21 06:00:00,1620,1463,495,914
2022-04-21 07:00:00,1556,1620,608,972
2022-04-21 08:00:00,1618,1556,776,1028
2022-04-21 09:00:00,1851,1618,945,1120
2022-04-21 10:00:00,2068,1851,1051,1209
2022-04-21 11:00:00,2265,2068,1130,1190
2022-04-21 12:00:00,2212,2265,1133,1079
2022-04-21 13:00:00,2124,2212,1149,1058
2022-04-21 14:00:00,1833,2124,1078,1026
2022-04-21 15:00:00,1783,1833,1090,1055
2022-04-21 16:00:00,1725,1783,1067,962
2022-04-21 17:00:00,1602,1725,947,920
2022-04-21 18:00:00,1590,1602,769,936
2022-04-21 19:00:00,1578,1590,763,964
2022-04-21 20:00:00,1659,1578,942,1037
2022-04-21 21:00:00,1664,1659,998,1148
2022-04-21 22:00:00,1717,1664,1008,1510
2022-04-21 23:00:00,1711,1717,964,1605
2022-04-22 00:00:00,1607,1711,1005,1683
2022-04-22 01:00:00,1596,1607,1062,1743
2022-04-22 02:00:00,1673,1596,1094,1742
2022-04-22 03:00:00,1788,1673,1090,1662
2022-04-22 04:00:00,2015,1788,1250,1607
2022-04-22 05:00:00,2233,2015,1463,1563
2022-04-22 06:00:00,2430,2233,1620,1551
2022-04-22 07:00:00,2499,2430,1556,1588
2022-04-22 08:00:00,2569,2499,1618,1608
2022-04-22 09:00:00,2641,2569,1851,1575
2022-04-22 10:00:00,2640,2641,2068,1478
2022-04-22 11:00:00,2615,2640,2265,1444
2022-04-22 12:00:00,2476,2615,2212,1319
2022-04-22 13:00:00,2439,2476,2124,1180
2022-04-22 14:00:00,2210,2439,1833,933
2022-04-22 15:00:00,2321,2210,1783,826
2022-04-22 16:00:00,2308,2321,1725,664
2022-04-22 17:00:00,2109,2308,1602,503
2022-04-22 18:00:00,1904,2109,1590,349
2022-04-22 19:00:00,1672,1904,1578,318
2022-04-22 20:00:00,1489,1672,1659,329
2022-04-22 21:00:00,1303,1489,1664,315
2022-04-22 22:00:00,1241,1303,1717,286
2022-04-22 23:00:00,1061,1241,1711,295
2022-04-23 00:00:00,1032,1061,1607,247
2022-04-23 01:00:00,1010,1032,1596,219
2022-04-23 02:00:00,1085,1010,1673,204
2022-04-23 03:00:00,1186,1085,1788,177
2022-04-23 04:00:00,1454,1186,2015,194
2022-04-23 05:00:00,1690,1454,2233,313
2022-04-23 06:00:00,1793,1690,2430,437
2022-04-23 07:00:00,1793,1793,2499,542
2022-04-23 08:00:00,1804,1793,2569,610
2022-04-23 09:00:00,1842,1804,2641,671
2022-04-23 10:00:00,1897,1842,2640,698
2022-04-23 11:00:00,2025,1897,2615,720
2022-04-23 12:00:00,2216,2025,2476,731
2022-04-23 13:00:00,2359,2216,2439,714
2022-04-23 14:00:00,2354,2359,2210,639
2022-04-23 15:00:00,2371,2354,2321,534
2022-04-23 16:00:00,2259,2371,2308,398
2022-04-23 17:00:00,2073,2259,2109,280
2022-04-23 18:00:00,1957,2073,1904,153
2022-04-23 19:00:00,1867,1957,1672,113
2022-04-23 20:00:00,1862,1867,1489,117
2022-04-23 21:00:00,1930,1862,1303,126
2022-04-23 22:00:00,2001,1930,1241,174
2022-04-23 23:00:00,2073,2001,1061,222
2022-04-24 00:00:00,2006,2073,1032,267
2022-04-24 01:00:00,2108,2006,1010,297
2022-04-24 02:00:00,2193,2108,1085,307
2022-04-24 03:00:00,2153,2193,1186,298
2022-04-24 04:00:00,2185,2153,1454,341
2022-04-24 05:00:00,2242,2185,1690,463
2022-04-24 06:00:00,2275,2242,1793,529
2022-04-24 07:00:00,2236,2275,1793,609
2022-04-24 08:00:00,2315,2236,1804,702
2022-04-24 09:00:00,2348,2315,1842,781
2022-04-24 10:00:00,2446,2348,1897,828
2022-04-24 11:00:00,2634,2446,2025,834
2022-04-24 12:00:00,2781,2634,2216,784
2022-04-24 13:00:00,2843,2781,2359,744
2022-04-24 14:00:00,2536,2843,2354,659
2022-04-24 15:00:00,2516,2536,2371,527
2022-04-24 16:00:00,2334,2516,2259,387
2022-04-24 17:00:00,2089,2334,2073,273
2022-04-24 18:00:00,1871,2089,1957,159
2022-04-24 19:00:00,1670,1871,1867,134
2022-04-24 20:00:00,1580,1670,1862,170
2022-04-24 21:00:00,1494,1580,1930,231
2022-04-24 22:00:00,1517,1494,2001,400
2022-04-24 23:00:00,1295,1517,2073,563
2022-04-25 00:00:00,1194,1295,2006,667
2022-04-25 01:00:00,1072,1194,2108,709
2022-04-25 02:00:00,974,1072,2193,732
2022-04-25 03:00:00,875,974,2153,656
2022-04-25 04:00:00,882,875,2185,644
2022-04-25 05:00:00,896,882,2242,762
2022-04-25 06:00:00,956,896,2275,848
2022-04-25 07:00:00,1003,956,2236,935
2022-04-25 08:00:00,1067,1003,2315,991
2022-04-25 09:00:00,1061,1067,2348,1059
2022-04-25 10:00:00,1084,1061,2446,1126
2022-04-25 11:00:00,1173,1084,2634,1123
2022-04-25 12:00:00,1309,1173,2781,1044
2022-04-25 13:00:00,1448,1309,2843,954
2022-04-25 14:00:00,1514,1448,2536,820
2022-04-25 15:00:00,1448,1514,2516,651
2022-04-25 16:00:00,1208,1448,2334,491
2022-04-25 17:00:00,938,1208,2089,340
2022-04-25 18:00:00,769,938,1871,226
2022-04-25 19:00:00,634,769,1670,179
2022-04-25 20:00:00,613,634,1580,232
2022-04-25 21:00:00,601,613,1494,344
